2009,4,5,38433
2009,4,6,38447
2009,4,7,38750
2009,4,8,38448
2009,4,9,38449
2009,4,10,38450
2009,4,11,38451
2009,4,12,38465
2009,4,13,38753
2009,4,14,38466
2009,4,15,38467
2009,4,16,38468
2009,4,17,38469
2009,5,0,38498
2009,5,1,38499
2009,5,2,38500
2009,5,3,38501
2009,5,4,38502
2009,5,5,38536
2009,5,6,38488
2009,5,7,38489
2009,5,8,38490
2009,5,9,38491
2009,5,10,38492
2009,5,11,38534
2009,5,12,38503
2009,5,13,38862
2009,5,14,38863
2009,5,15,38864
2009,5,16,38865
2009,5,17,38866
2013,0,0,19617
2013,0,1,19618
2013,0,2,19619
2013,0,3,19620
2013,0,4,19621
2013,0,5,19622
2013,0,6,19635
2013,0,7,19636
2013,0,8,19637
2013,0,9,19638
2013,0,10,19639
2013,0,11,19640
2013,0,12,19623
2013,0,13,19624
2013,0,14,19625
2013,0,15,19626
2013,0,16,19627
2013,0,17,19628
2013,0,18,19611
2013,0,19,19612
2013,0,20,19613
2013,0,21,19614
2013,0,22,19615
2013,0,23,19616
2013,0,24,19629
2013,0,25,19630
2013,0,26,19631
2013,0,27,19632
2013,0,28,19633
2013,0,29,19634
2013,1,0,19641
2014,0,0,19617
2014,0,1,19618
2014,0,2,19619
2014,0,3,19620
2014,0,4,19621
2014,0,5,19622
2014,0,6,19635
2014,0,7,19636
2014,0,8,19637
2014,0,9,19638
2014,0,10,19639
2014,0,11,19640
2014,0,12,19623
2014,0,13,19624
2014,0,14,19625
2014,0,15,19626
2014,0,16,19627
2014,0,17,19628
2014,0,18,19611
2014,0,19,19612
2014,0,20,19613
2014,0,21,19614
2014,0,22,19615
2014,0,23,19616
2014,0,24,19629
2014,0,25,19630
2014,0,26,19631
2014,0,27,19632
2014,0,28,19633
2014,0,29,19634
2014,1,0,19641
2021,0,0,9268
2021,0,1,9269
2021,0,2,9270
2021,0,3,9271
2021,1,0,9267
2021,1,1,35658
2021,1,2,35659
2021,1,3,35660
2021,1,4,35661
2021,1,5,35662
2021,1,6,36180
2021,1,7,40760
2051,0,0,77
2051,0,1,80
2051,0,2,83
2051,0,3,113
2051,0,4,116
2051,0,5,119
2051,0,6,149
2051,0,7,152
2051,0,8,155
2051,0,9,185
2051,0,10,188
2051,0,11,191
2051,0,12,221
2051,0,13,224
2051,0,14,227
2051,1,0,257
2051,1,1,260
2051,1,2,263
2051,2,0,62
2052,0,0,329
2052,0,1,332
2052,0,2,335
2052,0,3,365
2052,0,4,368
2052,0,5,371
2052,0,6,401
2052,0,7,404
2052,0,8,407
2052,0,9,437
2052,0,10,440
2052,0,11,443
2052,0,12,473
2052,0,13,476
2052,0,14,479
2052,0,15,509
2052,0,16,512
2052,0,17,515
2052,1,0,581
2052,1,1,584
2052,1,2,587
2052,1,3,617
2052,1,4,620
2052,1,5,623
2052,1,6,653
2052,1,7,656
2052,1,8,659
2052,1,9,689
2052,1,10,692
2052,1,11,695
2052,1,12,725
2052,1,13,728
2052,1,14,731
2052,1,15,761
2052,1,16,764
2052,1,17,767
2052,2,0,833
2052,2,1,836
2052,2,2,839
2052,2,3,869
2052,2,4,872
2052,2,5,875
2052,2,6,905
2052,2,7,908
2052,2,8,911
2052,2,9,941
2052,2,10,944
2052,2,11,947
2052,2,12,977
2052,2,13,980
2052,2,14,983
2052,2,15,1013
2052,2,16,1016
2052,2,17,1019
2052,3,0,1085
2052,3,1,1088
2052,3,2,1091
2052,3,3,1121
2052,3,4,1124
2052,3,5,1127
2052,3,6,1157
2052,3,7,1160
2052,3,8,1163
2052,3,9,1193
2052,3,10,1196
2052,3,11,1199
2052,3,12,1229
2052,3,13,1232
2052,3,14,1235
2052,3,15,1265
2052,3,16,1268
2052,3,17,1271
2052,4,0,1337
2052,4,1,1340
2052,4,2,1343
2052,4,3,1373
2052,4,4,1376
2052,4,5,1379
2052,4,6,1409
2052,4,7,1412
2052,4,8,1415
2052,4,9,1445
2052,4,10,1448
2052,4,11,1451
2052,4,12,1481
2052,4,13,1484
2052,4,14,1487
2052,4,15,1517
2052,4,16,1520
2052,4,17,1523
2052,5,0,1589
2052,5,1,1592
2052,5,2,1595
2052,5,3,1625
2052,5,4,1628
2052,5,5,1631
2052,5,6,1661
2052,5,7,1664
2052,5,8,1667
2052,5,9,1697
2052,5,10,1700
2052,5,11,1703
2052,5,12,1733
2052,5,13,1736
2052,5,14,1739
2052,5,15,1769
2052,5,16,1772
2052,5,17,1775
2053,0,0,5
2053,0,1,6
2053,0,2,7
2053,0,3,8
2053,0,4,12
2053,0,5,13
2053,0,6,14
2053,0,7,15
2053,0,8,56
2053,0,9,57
2053,0,10,58
2053,0,11,59
2053,0,12,10368
2053,0,13,10369
2053,0,14,10370
2053,0,15,10371
2053,0,16,10372
2053,0,17,10373
2053,0,18,10374
2053,0,19,10375
2053,0,20,23
2053,0,21,23448
2053,0,22,23449
2053,0,23,23450
2053,0,24,23451
2053,0,25,39746
2054,0,0,1805
2054,0,1,1808
2054,0,2,1811
2054,0,3,1841
2054,0,4,1844
2054,0,5,1847
2054,0,6,1877
2054,0,7,1880
2054,0,8,1883
2054,1,0,61
2054,1,1,2198
2054,1,2,39738
2054,1,3,40761
2054,2,0,3685
2054,2,1,3686
2054,2,2,3687
2054,2,3,3688
2054,2,4,3689
2054,2,5,3690
2054,2,6,3691
2054,2,7,3692
2054,2,8,3693
2054,2,9,7098
2054,2,10,7100
2054,2,11,7465
2054,2,12,7492
2054,2,13,36141
2055,0,0,38417
2055,0,1,38524
2055,0,2,38418
2055,0,3,38419
2055,0,4,38420
2055,0,5,38421
2055,0,6,38435
2055,0,7,38748
2055,0,8,38436
2055,0,9,38437
2055,0,10,38438
2055,0,11,38439
2055,0,12,38453
2055,0,13,38751
2055,0,14,38454
2055,0,15,38455
2055,0,16,38456
2055,0,17,38457
2055,1,0,38423
2055,1,1,38746
2055,1,2,38424
2055,1,3,38425
2055,1,4,38426
2055,1,5,38427
2055,1,6,38441
2055,1,7,38749
2055,1,8,38442
2055,1,9,38443
2055,1,10,38444
2055,1,11,38445
2055,1,12,38459
2055,1,13,38752
2055,1,14,38460
2055,1,15,38461
2055,1,16,38462
2055,1,17,38463
2055,2,0,38429
2055,2,1,38747
2055,2,2,38430
2055,2,3,38431
2055,2,4,38432
2055,2,5,38433
2055,2,6,38447
2055,2,7,38750
2055,2,8,38448
2055,2,9,38449
2055,2,10,38450
2055,2,11,38451
2055,2,12,38465
2055,2,13,38753
2055,2,14,38466
2055,2,15,38467
2055,2,16,38468
2055,2,17,38469
2055,3,0,38498
2055,3,1,38499
2055,3,2,38500
2055,3,3,38501
2055,3,4,38502
2055,3,5,38536
2055,3,6,38488
2055,3,7,38489
2055,3,8,38490
2055,3,9,38491
2055,3,10,38492
2055,3,11,38534
2055,3,12,38503
2055,3,13,38862
2055,3,14,38863
2055,3,15,38864
2055,3,16,38865
2055,3,17,38866
2055,4,0,2137
2055,4,1,2138
2055,4,2,2139
2055,4,3,3909
2055,5,0,2143
2055,5,1,2144
2055,5,2,7552
2055,5,3,7553
2055,5,4,9226
2055,5,5,9227
2055,5,6,9237
2057,0,0,19617
2057,0,1,19618
2057,0,2,19619
2057,0,3,19620
2057,0,4,19621
2057,0,5,19622
2057,0,6,19635
2057,0,7,19636
2057,0,8,19637
2057,0,9,19638
2057,0,10,19639
2057,0,11,19640
2057,0,12,19623
2057,0,13,19624
2057,0,14,19625
2057,0,15,19626
2057,0,16,19627
2057,0,17,19628
2057,0,18,19611
2057,0,19,19612
2057,0,20,19613
2057,0,21,19614
2057,0,22,19615
2057,0,23,19616
2057,0,24,19629
2057,0,25,19630
2057,0,26,19631
2057,0,27,19632
2057,0,28,19633
2057,0,29,19634
2057,1,0,19641
2057,1,1,19642
2058,0,0,19617
2058,0,1,19618
2058,0,2,19619
2058,0,3,19620
2058,0,4,19621
2058,0,5,19622
2058,0,6,19635
2058,0,7,19636
2058,0,8,19637
2058,0,9,19638
2058,0,10,19639
2058,0,11,19640
2058,0,12,19623
2058,0,13,19624
2058,0,14,19625
2058,0,15,19626
2058,0,16,19627
2058,0,17,19628
2058,0,18,19611
2058,0,19,19612
2058,0,20,19613
2058,0,21,19614
2058,0,22,19615
2058,0,23,19616
2058,0,24,19629
2058,0,25,19630
2058,0,26,19631
2058,0,27,19632
2058,0,28,19633
2058,0,29,19634
2058,1,0,19641
2058,1,1,19642
2072,0,0,10859
2072,0,1,10862
2072,0,2,10865
2072,0,3,10868
2072,0,4,10871
2072,0,5,10895
2072,0,6,10898
2072,0,7,10901
2072,0,8,10904
2072,0,9,10907
2072,0,10,10751
2072,0,11,10754
2072,0,12,10757
2072,0,13,10760
2072,0,14,10763
2072,0,15,10931
2072,0,16,10934
2072,0,17,10937
2072,0,18,10940
2072,0,19,10943
2072,0,20,11003
2072,0,21,11006
2072,0,22,11009
2072,0,23,11012
2072,0,24,11015
2072,0,25,11039
2072,0,26,11042
2072,0,27,11045
2072,0,28,11048
2072,0,29,11051
2072,0,30,10787
2072,0,31,10790
2072,0,32,10793
2072,0,33,10796
2072,0,34,10799
2072,0,35,10967
2072,0,36,10970
2072,0,37,10973
2072,0,38,10976
2072,0,39,10979
2072,0,40,10823
2072,0,41,10826
2072,0,42,10829
2072,0,43,10832
2072,0,44,10835
2072,1,0,11399
2072,1,1,11402
2072,1,2,11405
2072,1,3,11408
2072,1,4,11411
2072,2,0,10376
2072,3,0,83
2072,3,1,86
2072,3,2,89
2072,3,3,92
2072,3,4,95
2072,3,5,119
2072,3,6,122
2072,3,7,125
2072,3,8,128
2072,3,9,131
2072,3,10,155
2072,3,11,158
2072,3,12,161
2072,3,13,164
2072,3,14,167
2072,3,15,191
2072,3,16,194
2072,3,17,197
2072,3,18,200
2072,3,19,203
2072,3,20,227
2072,3,21,230
2072,3,22,233
2072,3,23,236
2072,3,24,239
2072,4,0,263
2072,4,1,266
2072,4,2,269
2072,4,3,272
2072,4,4,275
2072,5,0,62
2073,0,0,11525
2073,0,1,11528
2073,0,2,11531
2073,0,3,11534
2073,0,4,11537
2073,0,5,11561
2073,0,6,11564
2073,0,7,11567
2073,0,8,11570
2073,0,9,11573
2073,0,10,11597
2073,0,11,11600
2073,0,12,11603
2073,0,13,11606
2073,0,14,11609
2073,0,15,11633
2073,0,16,11636
2073,0,17,11639
2073,0,18,11642
2073,0,19,11645
2073,0,20,11669
2073,0,21,11672
2073,0,22,11675
2073,0,23,11678
2073,0,24,11681
2073,0,25,11705
2073,0,26,11708
2073,0,27,11711
2073,0,28,11714
2073,0,29,11717
2073,1,0,11777
2073,1,1,11780
2073,1,2,11783
2073,1,3,11786
2073,1,4,11789
2073,1,5,11813
2073,1,6,11816
2073,1,7,11819
2073,1,8,11822
2073,1,9,11825
2073,1,10,11849
2073,1,11,11852
2073,1,12,11855
2073,1,13,11858
2073,1,14,11861
2073,1,15,11885
2073,1,16,11888
2073,1,17,11891
2073,1,18,11894
2073,1,19,11897
2073,1,20,11921
2073,1,21,11924
2073,1,22,11927
2073,1,23,11930
2073,1,24,11933
2073,1,25,11957
2073,1,26,11960
2073,1,27,11963
2073,1,28,11966
2073,1,29,11969
2073,2,0,12029
2073,2,1,12032
2073,2,2,12035
2073,2,3,12038
2073,2,4,12041
2073,2,5,12065
2073,2,6,12068
2073,2,7,12071
2073,2,8,12074
2073,2,9,12077
2073,2,10,12101
2073,2,11,12104
2073,2,12,12107
2073,2,13,12110
2073,2,14,12113
2073,2,15,12137
2073,2,16,12140
2073,2,17,12143
2073,2,18,12146
2073,2,19,12149
2073,2,20,12173
2073,2,21,12176
2073,2,22,12179
2073,2,23,12182
2073,2,24,12185
2073,2,25,12209
2073,2,26,12212
2073,2,27,12215
2073,2,28,12218
2073,2,29,12221
2073,3,0,13037
2073,3,1,13040
2073,3,2,13043
2073,3,3,13046
2073,3,4,13049
2073,3,5,13073
2073,3,6,13076
2073,3,7,13079
2073,3,8,13082
2073,3,9,13085
2073,3,10,13109
2073,3,11,13112
2073,3,12,13115
2073,3,13,13118
2073,3,14,13121
2073,3,15,13145
2073,3,16,13148
2073,3,17,13151
2073,3,18,13154
2073,3,19,13157
2073,3,20,13181
2073,3,21,13184
2073,3,22,13187
2073,3,23,13190
2073,3,24,13193
2073,3,25,13217
2073,3,26,13220
2073,3,27,13223
2073,3,28,13226
2073,3,29,13229
2073,4,0,13289
2073,4,1,13292
2073,4,2,13295
2073,4,3,13298
2073,4,4,13301
2073,4,5,13325
2073,4,6,13328
2073,4,7,13331
2073,4,8,13334
2073,4,9,13337
2073,4,10,13361
2073,4,11,13364
2073,4,12,13367
2073,4,13,13370
2073,4,14,13373
2073,4,15,13397
2073,4,16,13400
2073,4,17,13403
2073,4,18,13406
2073,4,19,13409
2073,4,20,13433
2073,4,21,13436
2073,4,22,13439
2073,4,23,13442
2073,4,24,13445
2073,4,25,13469
2073,4,26,13472
2073,4,27,13475
2073,4,28,13478
2073,4,29,13481
2073,5,0,13541
2073,5,1,13544
2073,5,2,13547
2073,5,3,13550
2073,5,4,13553
2073,5,5,13577
2073,5,6,13580
2073,5,7,13583
2073,5,8,13586
2073,5,9,13589
2073,5,10,13613
2073,5,11,13616
2073,5,12,13619
2073,5,13,13622
2073,5,14,13625
2073,5,15,13649
2073,5,16,13652
2073,5,17,13655
2073,5,18,13658
2073,5,19,13661
2073,5,20,13685
2073,5,21,13688
2073,5,22,13691
2073,5,23,13694
2073,5,24,13697
2073,5,25,13721
2073,5,26,13724
2073,5,27,13727
2073,5,28,13730
2073,5,29,13733
2073,6,0,335
2073,6,1,338
2073,6,2,341
2073,6,3,344
2073,6,4,347
2073,6,5,371
2073,6,6,374
2073,6,7,377
2073,6,8,380
2073,6,9,383
2073,6,10,407
2073,6,11,410
2073,6,12,413
2073,6,13,416
2073,6,14,419
2073,6,15,443
2073,6,16,446
2073,6,17,449
2073,6,18,452
2073,6,19,455
2073,6,20,479
2073,6,21,482
2073,6,22,485
2073,6,23,488
2073,6,24,491
2073,6,25,515
2073,6,26,518
2073,6,27,521
2073,6,28,524
2073,6,29,527
2073,7,0,587
2073,7,1,590
2073,7,2,593
2073,7,3,596
2073,7,4,599
2073,7,5,623
2073,7,6,626
2073,7,7,629
2073,7,8,632
2073,7,9,635
2073,7,10,659
2073,7,11,662
2073,7,12,665
2073,7,13,668
2073,7,14,671
2073,7,15,695
2073,7,16,698
2073,7,17,701
2073,7,18,704
2073,7,19,707
2073,7,20,731
2073,7,21,734
2073,7,22,737
2073,7,23,740
2073,7,24,743
2073,7,25,767
2073,7,26,770
2073,7,27,773
2073,7,28,776
2073,7,29,779
2073,8,0,839
2073,8,1,842
2073,8,2,845
2073,8,3,848
2073,8,4,851
2073,8,5,875
2073,8,6,878
2073,8,7,881
2073,8,8,884
2073,8,9,887
2073,8,10,911
2073,8,11,914
2073,8,12,917
2073,8,13,920
2073,8,14,923
2073,8,15,947
2073,8,16,950
2073,8,17,953
2073,8,18,956
2073,8,19,959
2073,8,20,983
2073,8,21,986
2073,8,22,989
2073,8,23,992
2073,8,24,995
2073,8,25,1019
2073,8,26,1022
2073,8,27,1025
2073,8,28,1028
2073,8,29,1031
2073,9,0,1091
2073,9,1,1094
2073,9,2,1097
2073,9,3,1100
2073,9,4,1103
2073,9,5,1127
2073,9,6,1130
2073,9,7,1133
2073,9,8,1136
2073,9,9,1139
2073,9,10,1163
2073,9,11,1166
2073,9,12,1169
2073,9,13,1172
2073,9,14,1175
2073,9,15,1199
2073,9,16,1202
2073,9,17,1205
2073,9,18,1208
2073,9,19,1211
2073,9,20,1235
2073,9,21,1238
2073,9,22,1241
2073,9,23,1244
2073,9,24,1247
2073,9,25,1271
2073,9,26,1274
2073,9,27,1277
2073,9,28,1280
2073,9,29,1283
2073,10,0,1343
2073,10,1,1346
2073,10,2,1349
2073,10,3,1352
2073,10,4,1355
2073,10,5,1379
2073,10,6,1382
2073,10,7,1385
2073,10,8,1388
2073,10,9,1391
2073,10,10,1415
2073,10,11,1418
2073,10,12,1421
2073,10,13,1424
2073,10,14,1427
2073,10,15,1451
2073,10,16,1454
2073,10,17,1457
2073,10,18,1460
2073,10,19,1463
2073,10,20,1487
2073,10,21,1490
2073,10,22,1493
2073,10,23,1496
2073,10,24,1499
2073,10,25,1523
2073,10,26,1526
2073,10,27,1529
2073,10,28,1532
2073,10,29,1535
2073,11,0,1595
2073,11,1,1598
2073,11,2,1601
2073,11,3,1604
2073,11,4,1607
2073,11,5,1631
2073,11,6,1634
2073,11,7,1637
2073,11,8,1640
2073,11,9,1643
2073,11,10,1667
2073,11,11,1670
2073,11,12,1673
2073,11,13,1676
2073,11,14,1679
2073,11,15,1703
2073,11,16,1706
2073,11,17,1709
2073,11,18,1712
2073,11,19,1715
2073,11,20,1739
2073,11,21,1742
2073,11,22,1745
2073,11,23,1748
2073,11,24,1751
2073,11,25,1775
2073,11,26,1778
2073,11,27,1781
2073,11,28,1784
2073,11,29,1787
2074,0,0,6
2074,0,1,7
2074,0,2,8
2074,0,3,13
2074,0,4,14
2074,0,5,15
2074,0,6,57
2074,0,7,58
2074,0,8,59
2074,0,9,10369
2074,0,10,10370
2074,0,11,10371
2074,0,12,10373
2074,0,13,10374
2074,0,14,10375
2074,0,15,41311
2074,0,16,23
2074,0,17,23448
2074,0,18,23449
2074,0,19,23450
2074,0,20,23451
2074,0,21,39746
2075,0,0,14513
2075,0,1,14516
2075,0,2,14519
2075,0,3,14522
2075,0,4,14525
2075,0,5,14549
2075,0,6,14552
2075,0,7,14555
2075,0,8,14558
2075,0,9,14561
2075,0,10,14585
2075,0,11,14588
2075,0,12,14591
2075,0,13,14594
2075,0,14,14597
2075,1,0,61
2075,1,1,2198
2075,1,2,39738
2075,1,3,40761
2075,2,0,3687
2075,2,1,3688
2075,2,2,3689
2075,2,3,3690
2075,2,4,3691
2075,2,5,3692
2075,2,6,3693
2075,2,7,7098
2075,2,8,7100
2075,2,9,7465
2075,2,10,7492
2075,2,11,36141
2075,2,12,33973
2075,2,13,26607
2075,3,0,1811
2075,3,1,1814
2075,3,2,1817
2075,3,3,1820
2075,3,4,1823
2075,3,5,1847
2075,3,6,1850
2075,3,7,1853
2075,3,8,1856
2075,3,9,1859
2075,3,10,1883
2075,3,11,1886
2075,3,12,1889
2075,3,13,1892
2075,3,14,1895
2075,4,0,61
2075,4,1,2198
2075,4,2,39738
2075,4,3,40761
2075,5,0,3687
2075,5,1,3688
2075,5,2,3689
2075,5,3,3690
2075,5,4,3691
2075,5,5,3692
2075,5,6,3693
2075,5,7,7098
2075,5,8,7100
2075,5,9,7465
2075,5,10,7492
2075,5,11,36141
2075,5,12,33973
2075,5,13,26607
2076,0,0,38417
2076,0,1,38524
2076,0,2,38418
2076,0,3,38419
2076,0,4,38420
2076,0,5,38421
2076,0,6,38435
2076,0,7,38748
2076,0,8,38436
2076,0,9,38437
2076,0,10,38438
2076,0,11,38439
2076,0,12,38453
2076,0,13,38751
2076,0,14,38454
2076,0,15,38455
2076,0,16,38456
2076,0,17,38457
2076,1,0,38423
2076,1,1,38746
2076,1,2,38424
2076,1,3,38425
2076,1,4,38426
2076,1,5,38427
2076,1,6,38441
2076,1,7,38749
2076,1,8,38442
2076,1,9,38443
2076,1,10,38444
2076,1,11,38445
2076,1,12,38459
2076,1,13,38752
2076,1,14,38460
2076,1,15,38461
2076,1,16,38462
2076,1,17,38463
2076,2,0,38429
2076,2,1,38747
2076,2,2,38430
2076,2,3,38431
2076,2,4,38432
2076,2,5,38433
2076,2,6,38447
2076,2,7,38750
2076,2,8,38448
2076,2,9,38449
2076,2,10,38450
2076,2,11,38451
2076,2,12,38465
2076,2,13,38753
2076,2,14,38466
2076,2,15,38467
2076,2,16,38468
2076,2,17,38469
2076,3,0,38498
2076,3,1,38499
2076,3,2,38500
2076,3,3,38501
2076,3,4,38502
2076,3,5,38536
2076,3,6,38488
2076,3,7,38489
2076,3,8,38490
2076,3,9,38491
2076,3,10,38492
2076,3,11,38534
2076,3,12,38503
2076,3,13,38862
2076,3,14,38863
2076,3,15,38864
2076,3,16,38865
2076,3,17,38866
2076,4,0,2137
2076,4,1,2138
2076,4,2,2139
2076,4,3,3909
2076,5,0,2143
2076,5,1,2144
2076,5,2,7552
2076,5,3,7553
2076,5,4,9226
2076,5,5,9227
2076,5,6,9237
2083,0,0,19617
2083,0,1,19618
2083,0,2,19619
2083,0,3,19620
2083,0,4,19621
2083,0,5,19622
2083,0,6,19635
2083,0,7,19636
2083,0,8,19637
2083,0,9,19638
2083,0,10,19639
2083,0,11,19640
2083,0,12,19623
2083,0,13,19624
2083,0,14,19625
2083,0,15,19626
2083,0,16,19627
2083,0,17,19628
2083,0,18,19611
2083,0,19,19612
2083,0,20,19613
2083,0,21,19614
2083,0,22,19615
2083,0,23,19616
2083,0,24,19629
2083,0,25,19630
2083,0,26,19631
2083,0,27,19632
2083,0,28,19633
2083,0,29,19634
2083,1,0,19641
2083,1,1,19642
7495,0,0,10739
7495,0,1,10742
7495,0,2,10745
7495,0,3,10775
7495,0,4,10778
7495,0,5,10781
7495,0,6,10811
7495,0,7,10814
7495,0,8,10817
7495,0,9,10847
7495,0,10,10850
7495,0,11,10853
7495,0,12,10883
7495,0,13,10886
7495,0,14,10889
7495,0,15,10919
7495,0,16,10922
7495,0,17,10925
7495,0,18,10955
7495,0,19,10958
7495,0,20,10961
7495,0,21,10991
7495,0,22,10994
7495,0,23,10997
7495,0,24,11027
7495,0,25,11030
7495,0,26,11033
7495,1,0,11387
7495,1,1,11390
7495,1,2,11393
7495,2,0,10376
7496,0,0,11513
7496,0,1,11516
7496,0,2,11519
7496,0,3,11549
7496,0,4,11552
7496,0,5,11555
7496,0,6,11585
7496,0,7,11588
7496,0,8,11591
7496,0,9,11621
7496,0,10,11624
7496,0,11,11627
7496,0,12,11657
7496,0,13,11660
7496,0,14,11663
7496,0,15,11693
7496,0,16,11696
7496,0,17,11699
7496,1,0,11765
7496,1,1,11768
7496,1,2,11771
7496,1,3,11801
7496,1,4,11804
7496,1,5,11807
7496,1,6,11837
7496,1,7,11840
7496,1,8,11843
7496,1,9,11873
7496,1,10,11876
7496,1,11,11879
7496,1,12,11909
7496,1,13,11912
7496,1,14,11915
7496,1,15,11945
7496,1,16,11948
7496,1,17,11951
7496,2,0,12017
7496,2,1,12020
7496,2,2,12023
7496,2,3,12053
7496,2,4,12056
7496,2,5,12059
7496,2,6,12089
7496,2,7,12092
7496,2,8,12095
7496,2,9,12125
7496,2,10,12128
7496,2,11,12131
7496,2,12,12161
7496,2,13,12164
7496,2,14,12167
7496,2,15,12197
7496,2,16,12200
7496,2,17,12203
7496,3,0,13025
7496,3,1,13028
7496,3,2,13031
7496,3,3,13061
7496,3,4,13064
7496,3,5,13067
7496,3,6,13097
7496,3,7,13100
7496,3,8,13103
7496,3,9,13133
7496,3,10,13136
7496,3,11,13139
7496,3,12,13169
7496,3,13,13172
7496,3,14,13175
7496,3,15,13205
7496,3,16,13208
7496,3,17,13211
7496,4,0,13277
7496,4,1,13280
7496,4,2,13283
7496,4,3,13313
7496,4,4,13316
7496,4,5,13319
7496,4,6,13349
7496,4,7,13352
7496,4,8,13355
